pattern_type,objective_type,objective_id,prev_event_id,next_event_id,from_robot_id,to_robot_id,robot_id,from_objective_id,to_objective_id,event_i,event_j,event_k,returning_robot_id,intermediate_robot_id,reason_capability,objective_1,objective_2,mission_id,overlap_start,overlap_end
objective_switch,mission,,e838,e842,,,r5,m19,m11,,,,,,,,,,,
objective_switch,mission,,e84,e100,,,r5,m7,m19,,,,,,,,,,,
objective_switch,mission,,e430,e501,,,r6,m3,m13,,,,,,,,,,,
objective_switch,mission,,e501,e515,,,r6,m13,m15,,,,,,,,,,,
objective_switch,mission,,e515,e543,,,r6,m15,m13,,,,,,,,,,,
objective_switch,mission,,e543,e547,,,r6,m13,m16,,,,,,,,,,,
objective_switch,mission,,e547,e556,,,r6,m16,m17,,,,,,,,,,,
objective_switch,mission,,e556,e564,,,r6,m17,m10,,,,,,,,,,,
objective_switch,mission,,e564,e588,,,r6,m10,m6,,,,,,,,,,,
objective_switch,mission,,e588,e605,,,r6,m6,m20,,,,,,,,,,,
objective_switch,mission,,e112,e124,,,r7,m5,m3,,,,,,,,,,,
objective_switch,mission,,e124,e132,,,r7,m3,m2,,,,,,,,,,,
objective_switch,mission,,e132,e157,,,r7,m2,m4,,,,,,,,,,,
objective_switch,mission,,e157,e173,,,r7,m4,m8,,,,,,,,,,,
objective_switch,mission,,e173,e208,,,r7,m8,m9,,,,,,,,,,,
objective_switch,mission,,e208,e228,,,r7,m9,m6,,,,,,,,,,,
objective_switch,mission,,e228,e232,,,r7,m6,m11,,,,,,,,,,,
objective_switch,mission,,e232,e278,,,r7,m11,m12,,,,,,,,,,,
objective_switch,mission,,e278,e308,,,r7,m12,m18,,,,,,,,,,,
objective_switch,mission,,e308,e312,,,r7,m18,m15,,,,,,,,,,,
objective_switch,mission,,e312,e348,,,r7,m15,m16,,,,,,,,,,,
objective_switch,mission,,e32,e52,,,r7,m1,m10,,,,,,,,,,,
objective_switch,mission,,e348,e371,,,r7,m16,m2,,,,,,,,,,,
objective_switch,mission,,e371,e375,,,r7,m2,m8,,,,,,,,,,,
objective_switch,mission,,e375,e383,,,r7,m8,m20,,,,,,,,,,,
objective_switch,mission,,e383,e395,,,r7,m20,m4,,,,,,,,,,,
objective_switch,mission,,e395,e434,,,r7,m4,m11,,,,,,,,,,,
objective_switch,mission,,e434,e529,,,r7,m11,m9,,,,,,,,,,,
objective_switch,mission,,e52,e56,,,r7,m10,m11,,,,,,,,,,,
objective_switch,mission,,e529,e601,,,r7,m9,m19,,,,,,,,,,,
objective_switch,mission,,e56,e88,,,r7,m11,m7,,,,,,,,,,,
objective_switch,mission,,e601,e673,,,r7,m19,m12,,,,,,,,,,,
objective_switch,mission,,e673,e725,,,r7,m12,m4,,,,,,,,,,,
objective_switch,mission,,e725,e734,,,r7,m4,m13,,,,,,,,,,,
objective_switch,mission,,e734,e794,,,r7,m13,m5,,,,,,,,,,,
objective_switch,mission,,e794,e798,,,r7,m5,m18,,,,,,,,,,,
objective_switch,mission,,e798,e811,,,r7,m18,m1,,,,,,,,,,,
objective_switch,mission,,e8,e32,,,r7,m2,m1,,,,,,,,,,,
objective_switch,mission,,e811,e815,,,r7,m1,m9,,,,,,,,,,,
objective_switch,mission,,e815,e819,,,r7,m9,m2,,,,,,,,,,,
objective_switch,mission,,e819,e827,,,r7,m2,m8,,,,,,,,,,,
objective_switch,mission,,e827,e834,,,r7,m8,m17,,,,,,,,,,,
objective_switch,mission,,e834,e850,,,r7,m17,m15,,,,,,,,,,,
objective_switch,mission,,e88,e112,,,r7,m7,m5,,,,,,,,,,,
objective_switch,mission,,e335,e444,,,r8,m2,m13,,,,,,,,,,,
objective_switch,mission,,e444,e462,,,r8,m13,m10,,,,,,,,,,,
objective_switch,mission,,e462,e539,,,r8,m10,m14,,,,,,,,,,,
objective_switch,mission,,e620,e625,,,r8,m14,m4,,,,,,,,,,,
objective_switch,mission,,e625,e634,,,r8,m4,m11,,,,,,,,,,,
objective_switch,mission,,e634,e644,,,r8,m11,m12,,,,,,,,,,,
objective_switch,mission,,e644,e669,,,r8,m12,m20,,,,,,,,,,,
objective_switch,mission,,e669,e701,,,r8,m20,m15,,,,,,,,,,,
objective_switch,mission,,e701,e747,,,r8,m15,m19,,,,,,,,,,,
objective_switch,mission,,e747,e757,,,r8,m19,m3,,,,,,,,,,,
objective_switch,segment,,e136,e161,,,r1,m2_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e161,e177,,,r1,m4_s2,m8_s3,,,,,,,,,,,
objective_switch,segment,,e177,e185,,,r1,m8_s3,m13_s2,,,,,,,,,,,
objective_switch,segment,,e185,e193,,,r1,m13_s2,m10_s1,,,,,,,,,,,
objective_switch,segment,,e193,e220,,,r1,m10_s1,m6_s1,,,,,,,,,,,
objective_switch,segment,,e220,e236,,,r1,m6_s1,m11_s2,,,,,,,,,,,
objective_switch,segment,,e236,e244,,,r1,m11_s2,m14_s1,,,,,,,,,,,
objective_switch,segment,,e244,e274,,,r1,m14_s1,m17_s3,,,,,,,,,,,
objective_switch,segment,,e274,e344,,,r1,m17_s3,m16_s1,,,,,,,,,,,
objective_switch,segment,,e344,e356,,,r1,m16_s1,m19_s1,,,,,,,,,,,
objective_switch,segment,,e356,e422,,,r1,m19_s1,m6_s3,,,,,,,,,,,
objective_switch,segment,,e422,e472,,,r1,m6_s3,m12_s1,,,,,,,,,,,
objective_switch,segment,,e472,e477,,,r1,m12_s1,m5_s3,,,,,,,,,,,
objective_switch,segment,,e477,e497,,,r1,m5_s3,m18_s3,,,,,,,,,,,
objective_switch,segment,,e497,e506,,,r1,m18_s3,m8_s1,,,,,,,,,,,
objective_switch,segment,,e506,e520,,,r1,m8_s1,m10_s3,,,,,,,,,,,
objective_switch,segment,,e520,e552,,,r1,m10_s3,m13_s1,,,,,,,,,,,
objective_switch,segment,,e552,e579,,,r1,m13_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e579,e610,,,r1,m16_s2,m14_s3,,,,,,,,,,,
objective_switch,segment,,e610,e692,,,r1,m14_s3,m12_s2,,,,,,,,,,,
objective_switch,segment,,e259,e391,,,r2,m7_s3,m7_s1,,,,,,,,,,,
objective_switch,segment,,e391,e399,,,r2,m7_s1,m9_s1,,,,,,,,,,,
objective_switch,segment,,e399,e407,,,r2,m9_s1,m5_s3,,,,,,,,,,,
objective_switch,segment,,e407,e597,,,r2,m5_s3,m14_s2,,,,,,,,,,,
objective_switch,segment,,e597,e629,,,r2,m14_s2,m17_s1,,,,,,,,,,,
objective_switch,segment,,e629,e721,,,r2,m17_s1,m19_s3,,,,,,,,,,,
objective_switch,segment,,e108,e128,,,r3,m5_s1,m3_s3,,,,,,,,,,,
objective_switch,segment,,e128,e144,,,r3,m3_s3,m1_s3,,,,,,,,,,,
objective_switch,segment,,e144,e153,,,r3,m1_s3,m1_s1,,,,,,,,,,,
objective_switch,segment,,e153,e169,,,r3,m1_s1,m8_s1,,,,,,,,,,,
objective_switch,segment,,e169,e181,,,r3,m8_s1,m13_s1,,,,,,,,,,,
objective_switch,segment,,e181,e200,,,r3,m13_s1,m10_s2,,,,,,,,,,,
objective_switch,segment,,e200,e212,,,r3,m10_s2,m9_s2,,,,,,,,,,,
objective_switch,segment,,e212,e224,,,r3,m9_s2,m6_s2,,,,,,,,,,,
objective_switch,segment,,e224,e255,,,r3,m6_s2,m14_s3,,,,,,,,,,,
objective_switch,segment,,e255,e267,,,r3,m14_s3,m17_s2,,,,,,,,,,,
objective_switch,segment,,e267,e282,,,r3,m17_s2,m12_s2,,,,,,,,,,,
objective_switch,segment,,e282,e304,,,r3,m12_s2,m18_s2,,,,,,,,,,,
objective_switch,segment,,e304,e320,,,r3,m18_s2,m15_s3,,,,,,,,,,,
objective_switch,segment,,e320,e352,,,r3,m15_s3,m16_s3,,,,,,,,,,,
objective_switch,segment,,e352,e364,,,r3,m16_s3,m19_s3,,,,,,,,,,,
objective_switch,segment,,e364,e387,,,r3,m19_s3,m20_s3,,,,,,,,,,,
objective_switch,segment,,e387,e403,,,r3,m20_s3,m5_s1,,,,,,,,,,,
objective_switch,segment,,e403,e426,,,r3,m5_s1,m3_s3,,,,,,,,,,,
objective_switch,segment,,e426,e560,,,r3,m3_s3,m11_s3,,,,,,,,,,,
objective_switch,segment,,e560,e682,,,r3,m11_s3,m18_s2,,,,,,,,,,,
objective_switch,segment,,e80,e108,,,r3,m7_s1,m5_s1,,,,,,,,,,,
objective_switch,segment,,e149,e330,,,r4,m1_s2,m7_s2,,,,,,,,,,,
objective_switch,segment,,e330,e449,,,r4,m7_s2,m1_s3,,,,,,,,,,,
objective_switch,segment,,e449,e487,,,r4,m1_s3,m6_s1,,,,,,,,,,,
objective_switch,segment,,e487,e492,,,r4,m6_s1,m4_s3,,,,,,,,,,,
objective_switch,segment,,e492,e525,,,r4,m4_s3,m13_s3,,,,,,,,,,,
objective_switch,segment,,e525,e534,,,r4,m13_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e534,e639,,,r4,m15_s1,m17_s2,,,,,,,,,,,
objective_switch,segment,,e639,e649,,,r4,m17_s2,m10_s2,,,,,,,,,,,
objective_switch,segment,,e649,e659,,,r4,m10_s2,m6_s2,,,,,,,,,,,
objective_switch,segment,,e659,e664,,,r4,m6_s2,m9_s3,,,,,,,,,,,
objective_switch,segment,,e664,e678,,,r4,m9_s3,m19_s1,,,,,,,,,,,
objective_switch,segment,,e678,e687,,,r4,m19_s1,m18_s1,,,,,,,,,,,
objective_switch,segment,,e687,e713,,,r4,m18_s1,m16_s3,,,,,,,,,,,
objective_switch,segment,,e713,e730,,,r4,m16_s3,m20_s3,,,,,,,,,,,
objective_switch,segment,,e730,e786,,,r4,m20_s3,m18_s2,,,,,,,,,,,
objective_switch,segment,,e116,e120,,,r5,m5_s3,m3_s1,,,,,,,,,,,
objective_switch,segment,,e120,e140,,,r5,m3_s1,m2_s3,,,,,,,,,,,
objective_switch,segment,,e140,e165,,,r5,m2_s3,m4_s3,,,,,,,,,,,
objective_switch,segment,,e165,e189,,,r5,m4_s3,m13_s3,,,,,,,,,,,
objective_switch,segment,,e189,e204,,,r5,m13_s3,m10_s3,,,,,,,,,,,
objective_switch,segment,,e204,e216,,,r5,m10_s3,m9_s3,,,,,,,,,,,
objective_switch,segment,,e216,e240,,,r5,m9_s3,m11_s3,,,,,,,,,,,
objective_switch,segment,,e240,e251,,,r5,m11_s3,m14_s2,,,,,,,,,,,
objective_switch,segment,,e251,e263,,,r5,m14_s2,m17_s1,,,,,,,,,,,
objective_switch,segment,,e263,e286,,,r5,m17_s1,m12_s3,,,,,,,,,,,
objective_switch,segment,,e286,e291,,,r5,m12_s3,m7_s3,,,,,,,,,,,
objective_switch,segment,,e291,e296,,,r5,m7_s3,m5_s2,,,,,,,,,,,
objective_switch,segment,,e296,e300,,,r5,m5_s2,m18_s1,,,,,,,,,,,
objective_switch,segment,,e300,e316,,,r5,m18_s1,m15_s2,,,,,,,,,,,
objective_switch,segment,,e316,e325,,,r5,m15_s2,m3_s2,,,,,,,,,,,
objective_switch,segment,,e325,e340,,,r5,m3_s2,m4_s1,,,,,,,,,,,
objective_switch,segment,,e340,e360,,,r5,m4_s1,m19_s2,,,,,,,,,,,
objective_switch,segment,,e360,e379,,,r5,m19_s2,m20_s1,,,,,,,,,,,
objective_switch,segment,,e379,e412,,,r5,m20_s1,m7_s1,,,,,,,,,,,
objective_switch,segment,,e412,e417,,,r5,m7_s1,m8_s3,,,,,,,,,,,
objective_switch,segment,,e417,e439,,,r5,m8_s3,m9_s1,,,,,,,,,,,
objective_switch,segment,,e439,e457,,,r5,m9_s1,m3_s1,,,,,,,,,,,
objective_switch,segment,,e457,e467,,,r5,m3_s1,m2_s3,,,,,,,,,,,
objective_switch,segment,,e467,e482,,,r5,m2_s3,m1_s1,,,,,,,,,,,
objective_switch,segment,,e482,e511,,,r5,m1_s1,m11_s2,,,,,,,,,,,
objective_switch,segment,,e511,e569,,,r5,m11_s2,m9_s2,,,,,,,,,,,
objective_switch,segment,,e569,e574,,,r5,m9_s2,m2_s2,,,,,,,,,,,
objective_switch,segment,,e574,e584,,,r5,m2_s2,m16_s1,,,,,,,,,,,
objective_switch,segment,,e584,e593,,,r5,m16_s1,m8_s2,,,,,,,,,,,
objective_switch,segment,,e593,e615,,,r5,m8_s2,m17_s3,,,,,,,,,,,
objective_switch,segment,,e615,e654,,,r5,m17_s3,m17_s1,,,,,,,,,,,
objective_switch,segment,,e654,e752,,,r5,m17_s1,m19_s3,,,,,,,,,,,
objective_switch,segment,,e773,e778,,,r5,m11_s3,m20_s1,,,,,,,,,,,
objective_switch,segment,,e778,e803,,,r5,m20_s1,m15_s3,,,,,,,,,,,
objective_switch,segment,,e430,e501,,,r6,m3_s1,m13_s3,,,,,,,,,,,
objective_switch,segment,,e501,e515,,,r6,m13_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e515,e543,,,r6,m15_s1,m13_s1,,,,,,,,,,,
objective_switch,segment,,e543,e547,,,r6,m13_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e547,e556,,,r6,m16_s2,m17_s3,,,,,,,,,,,
objective_switch,segment,,e556,e564,,,r6,m17_s3,m10_s2,,,,,,,,,,,
objective_switch,segment,,e564,e588,,,r6,m10_s2,m6_s2,,,,,,,,,,,
objective_switch,segment,,e588,e605,,,r6,m6_s2,m20_s2,,,,,,,,,,,
objective_switch,segment,,e112,e124,,,r7,m5_s2,m3_s2,,,,,,,,,,,
objective_switch,segment,,e124,e132,,,r7,m3_s2,m2_s1,,,,,,,,,,,
objective_switch,segment,,e132,e157,,,r7,m2_s1,m4_s1,,,,,,,,,,,
objective_switch,segment,,e157,e173,,,r7,m4_s1,m8_s2,,,,,,,,,,,
objective_switch,segment,,e173,e208,,,r7,m8_s2,m9_s1,,,,,,,,,,,
objective_switch,segment,,e208,e228,,,r7,m9_s1,m6_s3,,,,,,,,,,,
objective_switch,segment,,e228,e232,,,r7,m6_s3,m11_s1,,,,,,,,,,,
objective_switch,segment,,e232,e278,,,r7,m11_s1,m12_s1,,,,,,,,,,,
objective_switch,segment,,e278,e308,,,r7,m12_s1,m18_s3,,,,,,,,,,,
objective_switch,segment,,e308,e312,,,r7,m18_s3,m15_s1,,,,,,,,,,,
objective_switch,segment,,e312,e348,,,r7,m15_s1,m16_s2,,,,,,,,,,,
objective_switch,segment,,e348,e371,,,r7,m16_s2,m2_s2,,,,,,,,,,,
objective_switch,segment,,e371,e375,,,r7,m2_s2,m8_s2,,,,,,,,,,,
objective_switch,segment,,e375,e383,,,r7,m8_s2,m20_s2,,,,,,,,,,,
objective_switch,segment,,e383,e395,,,r7,m20_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e395,e434,,,r7,m4_s2,m11_s1,,,,,,,,,,,
objective_switch,segment,,e434,e529,,,r7,m11_s1,m9_s3,,,,,,,,,,,
objective_switch,segment,,e529,e601,,,r7,m9_s3,m19_s1,,,,,,,,,,,
objective_switch,segment,,e601,e673,,,r7,m19_s1,m12_s2,,,,,,,,,,,
objective_switch,segment,,e88,e112,,,r7,m7_s3,m5_s2,,,,,,,,,,,
objective_switch,segment,,e335,e444,,,r8,m2_s1,m13_s2,,,,,,,,,,,
objective_switch,segment,,e444,e462,,,r8,m13_s2,m10_s1,,,,,,,,,,,
objective_switch,segment,,e462,e539,,,r8,m10_s1,m14_s1,,,,,,,,,,,
objective_switch,segment,,e539,e620,,,r8,m14_s1,m14_s2,,,,,,,,,,,
objective_switch,segment,,e620,e625,,,r8,m14_s2,m4_s2,,,,,,,,,,,
objective_switch,segment,,e625,e634,,,r8,m4_s2,m11_s1,,,,,,,,,,,
objective_switch,segment,,e634,e644,,,r8,m11_s1,m12_s3,,,,,,,,,,,
objective_switch,segment,,e644,e669,,,r8,m12_s3,m20_s2,,,,,,,,,,,
objective_switch,segment,,e669,e701,,,r8,m20_s2,m15_s2,,,,,,,,,,,
objective_switch,segment,,e701,e747,,,r8,m15_s2,m19_s2,,,,,,,,,,,
objective_switch,segment,,e747,e757,,,r8,m19_s2,m3_s3,,,,,,,,,,,
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m10,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m11,,2026-01-01T08:07:54.33,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m12,,2026-01-01T08:09:56.37,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m13,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m14,,2026-01-01T08:08:14.69,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m15,,2026-01-01T08:11:44.82,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m16,,2026-01-01T08:13:56.10,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m17,,2026-01-01T08:09:36.79,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m18,,2026-01-01T08:11:27.43,2026-01-01T09:05:14.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m19,,2026-01-01T08:14:05.56,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m2,,2026-01-01T08:03:19.20,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m20,,2026-01-01T08:15:30.99,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m3,,2026-01-01T08:03:07.51,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m4,,2026-01-01T08:05:40.52,2026-01-01T08:53:41.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m5,,2026-01-01T08:02:59.46,2026-01-01T09:02:40.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m6,,2026-01-01T08:07:49.93,2026-01-01T09:00:05.65
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m7,,2026-01-01T08:02:24.53,2026-01-01T09:03:12.62
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m8,,2026-01-01T08:06:40.13,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m1,m9,,2026-01-01T08:07:41.25,2026-01-01T09:13:23.37
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m11,,2026-01-01T08:07:54.33,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m12,,2026-01-01T08:09:56.37,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m13,,2026-01-01T08:07:11.93,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m14,,2026-01-01T08:08:14.69,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m15,,2026-01-01T08:11:44.82,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m16,,2026-01-01T08:13:56.10,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m17,,2026-01-01T08:09:36.79,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m18,,2026-01-01T08:11:27.43,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m19,,2026-01-01T08:14:05.56,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m2,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m20,,2026-01-01T08:15:30.99,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m3,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m4,,2026-01-01T08:07:11.93,2026-01-01T08:53:41.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m5,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m6,,2026-01-01T08:07:49.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m7,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m8,,2026-01-01T08:07:11.93,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m10,m9,,2026-01-01T08:07:41.25,2026-01-01T08:58:53.54
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m12,,2026-01-01T08:09:56.37,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m13,,2026-01-01T08:07:54.33,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m14,,2026-01-01T08:08:14.69,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m15,,2026-01-01T08:11:44.82,2026-01-01T09:50:39.61
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m16,,2026-01-01T08:13:56.10,2026-01-01T09:50:26.20
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m17,,2026-01-01T08:09:36.79,2026-01-01T09:33:42.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m18,,2026-01-01T08:11:27.43,2026-01-01T09:05:14.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m19,,2026-01-01T08:14:05.56,2026-01-01T09:52:24.16
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m2,,2026-01-01T08:07:54.33,2026-01-01T09:20:45.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m20,,2026-01-01T08:15:30.99,2026-01-01T09:45:58.50
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m3,,2026-01-01T08:07:54.33,2026-01-01T09:48:52.42
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m4,,2026-01-01T08:07:54.33,2026-01-01T08:53:41.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m5,,2026-01-01T08:07:54.33,2026-01-01T09:02:40.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m6,,2026-01-01T08:07:54.33,2026-01-01T09:00:05.65
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m7,,2026-01-01T08:07:54.33,2026-01-01T09:03:12.62
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m8,,2026-01-01T08:07:54.33,2026-01-01T09:27:33.64
parallel_collaboration,mission,,,,,,,,,,,,,,,m11,m9,,2026-01-01T08:07:54.33,2026-01-01T09:17:08.20
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m13,,2026-01-01T08:09:56.37,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m14,,2026-01-01T08:09:56.37,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m15,,2026-01-01T08:11:44.82,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m16,,2026-01-01T08:13:56.10,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m17,,2026-01-01T08:09:56.37,2026-01-01T09:33:42.83
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m18,,2026-01-01T08:11:27.43,2026-01-01T09:05:14.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m19,,2026-01-01T08:14:05.56,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m2,,2026-01-01T08:09:56.37,2026-01-01T09:20:45.05
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m20,,2026-01-01T08:15:30.99,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m3,,2026-01-01T08:09:56.37,2026-01-01T09:39:56.15
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m4,,2026-01-01T08:09:56.37,2026-01-01T08:53:41.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m5,,2026-01-01T08:09:56.37,2026-01-01T09:02:40.23
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m6,,2026-01-01T08:09:56.37,2026-01-01T09:00:05.65
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m7,,2026-01-01T08:09:56.37,2026-01-01T09:03:12.62
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m8,,2026-01-01T08:09:56.37,2026-01-01T09:27:33.64
parallel_collaboration,mission,,,,,,,,,,,,,,,m12,m9,,2026-01-01T08:09:56.37,2026-01-01T09:17:08.20
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m14,,2026-01-01T08:08:14.69,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m15,,2026-01-01T08:11:44.82,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m16,,2026-01-01T08:13:56.10,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m17,,2026-01-01T08:09:36.79,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m18,,2026-01-01T08:11:27.43,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m19,,2026-01-01T08:14:05.56,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m2,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m20,,2026-01-01T08:15:30.99,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m3,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m4,,2026-01-01T08:06:40.62,2026-01-01T08:53:41.27
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m5,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m6,,2026-01-01T08:07:49.93,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m7,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m8,,2026-01-01T08:06:40.62,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m13,m9,,2026-01-01T08:07:41.25,2026-01-01T08:55:16.22
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m15,,2026-01-01T08:11:44.82,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m16,,2026-01-01T08:13:56.10,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m17,,2026-01-01T08:09:36.79,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m18,,2026-01-01T08:11:27.43,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m19,,2026-01-01T08:14:05.56,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m2,,2026-01-01T08:08:14.69,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m20,,2026-01-01T08:15:30.99,2026-01-01T09:02:37.71
parallel_collaboration,mission,,,,,,,,,,,,,,,m14,m3,,2026-01-01T08:08:14.69,2026-01-01T09:02:37.71
